Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,target
6bxUnsSGZCmoHHU5auwtps,"0c173mlxpT3dSFRgMO8XPh,55Aa2cqylxrFIXC767Z865,5ZS223C6JyBfXasXxrRqOk",Beware,Hall Of Fame (Deluxe),"Big Sean,Lil Wayne,Jhené Aiko",2013-01-01,235186,73,spotify:user:ieswim,2022-07-14T01:40:12Z,"detroit hip hop,hip hop,pop rap,r&b,rap,southern hip hop,trap,new orleans rap",0.7,0.554,1,-5.909,1,0.187,0.219,1.36e-06,0.419,0.0633,97.127,4,1
0UTyLmkQgPOEIz95OVAJTR,"5SXuuuRpukkTvsLuUknva1,2YZyLoL8N0Wb9xBt1NhZWg",range brothers (with Kendrick Lamar),The Melodic Blue,"Baby Keem,Kendrick Lamar",2021-09-10,316733,63,spotify:user:ieswim,2022-07-14T01:40:12Z,"hip hop,rap,conscious hip hop,west coast rap",0.667,0.582,11,-5.791,0,0.267,0.00466,0.0,0.124,0.141,121.972,4,1
5FkoSXiJPKTNyYgALRJFhD,5SXuuuRpukkTvsLuUknva1,ORANGE SODA,DIE FOR MY BITCH,Baby Keem,2019-07-19,129882,84,spotify:user:ieswim,2022-07-14T01:40:12Z,"hip hop,rap",0.83,0.564,1,-7.822,1,0.235,0.177,0.0,0.128,0.107,85.042,4,1
4TxgwAknt25blK6L6W2akh,74dMZMvy8P27oPqnprnvBb,Fuck Her Brains Out,Cursed With a Blessing,Montana of 300,2014-12-01,302376,0,spotify:user:ieswim,2022-07-14T01:40:12Z,"chicago drill,chicago rap,drill,trap",0.741,0.861,6,-3.543,1,0.0309,0.104,0.0,0.281,0.889,115.005,4,1
6o7B2EWcABN6u7UsaxGOok,"5fexXJcpj8yS9bkp3rD1ZF,1zdpVBS95lMChTcGkGHtku",All Mine,All Mine,"Durte Dom,The Image",2020-06-11,181023,25,spotify:user:ieswim,2022-07-14T01:40:12Z,,0.74,0.456,8,-7.874,1,0.062,0.722,2.65e-06,0.128,0.63,124.995,4,1
5EPQXIxxry2D99lq31Hdu7,"13y7CgLHjMVRMDqxdx0Xdo,6f4XkbvYlXMH0QgVRzW0sM",15th and the 1st (feat. YG Hootie),Ferrari Boyz (Deluxe),"Gucci Mane,Waka Flocka Flame",2011-08-05,233373,53,spotify:user:ieswim,2022-07-14T01:40:12Z,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",0.83,0.672,11,-4.199,1,0.333,0.0362,0.0,0.106,0.406,140.081,4,1
4apiNNK0jp9uqn3JDG9My1,"6Xgp2XMz1fhVYe7i6yNAax,0Y5tJX1MQlPlqiwlOH1tJY",Dark Knight Dummo,LIFE'S A TRIP,"Trippie Redd,Travis Scott",2018-08-10,256161,42,spotify:user:ieswim,2022-07-14T01:40:12Z,"melodic rap,rap,trap,hip hop,slap house",0.28,0.821,8,-2.864,0,0.111,0.167,0.0,0.139,0.254,181.444,3,1
0uxSUdBrJy9Un0EYoBowng,4O15NlyKLIASxsJ0PrXPfz,20 Min,Luv Is Rage 2 (Deluxe),Lil Uzi Vert,2017-11-17,220586,85,spotify:user:ieswim,2022-07-14T01:40:12Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,4,1
7HbnX1fxCAoPa7nRVFSEFW,"3tJoFztHeIJkJWMrx0td2f,37hAfseJWi0G3Scife12Il,4r63FhuTkUYltbVAg5TQnk",Said Sum (feat. City Girls & DaBaby) - Remix,Said Sum (feat. City Girls & DaBaby) [Remix],"Moneybagg Yo,City Girls,DaBaby",2020-09-17,177704,57,spotify:user:ieswim,2022-07-14T01:40:12Z,"memphis hip hop,rap,southern hip hop,tennessee hip hop,trap,scam rap,trap queen,hip hop,north carolina hip hop,pop rap",0.913,0.625,10,-6.901,0,0.334,0.0168,0.0,0.125,0.298,126.915,4,1
7zoZd2MuTaQEdF1rlq6Vv1,08PvCOlef4xdOr20jFSTPd,Like That Bitch,"Ho, why is you here ?",Flo Milli,2020-07-24,203043,48,spotify:user:ieswim,2022-07-14T01:40:12Z,viral rap,0.782,0.844,10,-4.142,0,0.23,0.107,1.12e-06,0.295,0.76,77.435,4,1
2le8xbpMJ1aA0SpJZRMbRw,08PvCOlef4xdOr20jFSTPd,Not Friendly,"Ho, why is you here ?",Flo Milli,2020-07-24,234991,52,spotify:user:ieswim,2022-07-14T01:40:12Z,viral rap,0.878,0.793,1,-4.744,1,0.188,0.0539,0.0,0.0934,0.656,139.99,4,1
3jRHehB5ulTMKfK5WaqDqc,181bsRPaVXVlUKXrxwZfHK,What’s New,Good News,Megan Thee Stallion,2020-11-20,155090,65,spotify:user:ieswim,2022-07-14T01:40:12Z,"houston rap,pop,r&b,rap,trap queen",0.934,0.873,1,-4.707,1,0.309,0.00488,0.0,0.0832,0.721,139.997,4,1
5zNW5ARjYhJQJz1AChP33n,181bsRPaVXVlUKXrxwZfHK,Thot Shit,Thot Shit,Megan Thee Stallion,2021-06-11,184634,70,spotify:user:ieswim,2022-07-14T01:40:12Z,"houston rap,pop,r&b,rap,trap queen",0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.891,130.02,4,1
1TZv3bujNaYz646eezRE91,"0hCNtLu0JehylgoiP8L4Gh,3TVXtAsR1Inumwj472S9r4,55Aa2cqylxrFIXC767Z865",Seeing Green (with Drake & Lil Wayne),Beam Me Up Scotty,"Nicki Minaj,Drake,Lil Wayne",2021-05-14,339506,64,spotify:user:ieswim,2022-07-14T01:40:12Z,"hip pop,pop,queens hip hop,rap,canadian hip hop,canadian pop,hip hop,pop rap,new orleans rap,trap",0.573,0.867,5,-2.876,0,0.168,0.0853,0.0,0.38,0.231,74.861,4,1
1uNePI826aqh9uC9pgbeHU,"5cj0lLjcoR7YOSnhnX0Po5,2OaHYHb2XcFPvqL3VsyPzU",Tia Tamera (feat. Rico Nasty),Amala (Deluxe Version),"Doja Cat,Rico Nasty",2019-03-01,211013,75,spotify:user:ieswim,2022-07-14T01:40:12Z,"dance pop,pop,alternative r&b,trap queen",0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,4,1
73a3q3FYKM4dPemgvD03wD,"2SXhbucehn00OBVKhzxDyM,1nsdnHv49z0H5oPj3sJ3to,5L8p9kDnX2cgoI8VLUL2p4",Toot That (feat. DreamDoll & BeatKing),Diary of The Flow Queen,"Erica Banks,DreamDoll,BeatKing",2022-06-17,211029,43,spotify:user:ieswim,2022-07-14T01:40:12Z,"trap queen,houston rap",0.949,0.642,9,-4.163,1,0.232,0.00126,0.0,0.166,0.848,142.003,4,1
4ycLiPVzE5KamivXrAzGFG,5nLYd9ST4Cnwy6NHaCxbj8,Fuck You,The Lady Killer,CeeLo Green,2010-11-09,222933,70,spotify:user:ieswim,2022-07-14T01:40:12Z,atl hip hop,0.69,0.834,0,-5.79,1,0.0566,0.129,0.0,0.136,0.738,127.43,4,1
2hdy9Wt9qp7M7d0U3ossu2,26dSoYclwsYLMAKD3tpOr4,If U Seek Amy,Circus (Deluxe Version),Britney Spears,2008-12-02,216520,75,spotify:user:ieswim,2022-07-14T01:40:12Z,"dance pop,pop",0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,4,1
0KqpOdVQoDfeELTKYc97cO,"0TnOYISbd1XYRBk9myaseg,2cy1zPcrFcXAJTP0APWewL",Piensas (Dile la Verdad) (feat. Gente de Zona),Dale,"Pitbull,Gente De Zona",2015-07-17,226640,0,spotify:user:ieswim,2022-07-14T01:56:50Z,"dance pop,miami hip hop,pop,cubaton,electro latino,latin hip hop,latin pop,reparto",0.523,0.941,9,-4.484,0,0.0679,0.00271,0.0,0.108,0.591,107.111,4,1
2TZ56GgGdZFNwn7SRorZyx,"7qG3b048QCHVRO5Pv1T5lw,0TnOYISbd1XYRBk9myaseg",I'm A Freak,I'm A Freak,"Enrique Iglesias,Pitbull",2013-01-01,218693,0,spotify:user:ieswim,2022-07-14T01:57:20Z,"dance pop,latin pop,mexican pop,miami hip hop,pop",0.706,0.814,0,-3.253,1,0.0614,0.0422,0.0,0.134,0.774,127.959,4,1
7snK1sf3ZHxahCYpFy1aJ8,"0TnOYISbd1XYRBk9myaseg,7sfl4Xt5KmfyDs2T3SVSMK,44PA0rCQXikgOWbfY7Fq7m",Bojangles (Remix),El Mariel,"Pitbull,Lil Jon,Ying Yang Twins",2006-10-31,269640,48,spotify:user:ieswim,2022-07-14T01:57:45Z,"dance pop,miami hip hop,pop,atl hip hop,crunk,dirty south rap,old school atlanta hip hop,pop rap,southern hip hop,trap",0.794,0.695,1,-6.692,1,0.15,0.00355,0.0,0.0883,0.364,108.071,4,1
4nVyHATevhl5RC6Qmoko5H,"7qG3b048QCHVRO5Pv1T5lw,0TnOYISbd1XYRBk9myaseg",I Like It,Euphoria (Standard US/Latin version),"Enrique Iglesias,Pitbull",2010-01-01,231786,69,spotify:user:ieswim,2022-07-14T01:57:49Z,"dance pop,latin pop,mexican pop,miami hip hop,pop",0.646,0.94,10,-2.856,0,0.0838,0.0209,0.0,0.0691,0.704,129.011,4,1
6Zo3wgDE076K2AuiGZF3CS,"0TnOYISbd1XYRBk9myaseg,7bXgB6jMjp9ATFy66eO08Z",Fun (feat. Chris Brown),Globalization,"Pitbull,Chris Brown",2014-11-21,202306,64,spotify:user:ieswim,2022-07-14T01:57:53Z,"dance pop,miami hip hop,pop,r&b,rap",0.793,0.774,0,-3.667,0,0.0478,0.156,0.0,0.193,0.547,113.967,4,1
04paQ37b9ea8jLFAPQrRMh,"0TnOYISbd1XYRBk9myaseg,6RqG6OjPJVHi1RAcXTxglq,3crnzLy8R4lVwaigKEOz7V,2bxxlINUlcMQQb39K7IopR",Jungle (feat. E-40 & Abraham Mateo),Jungle (feat. E-40 & Abraham Mateo),"Pitbull,Stereotypes,E-40,Abraham Mateo",2017-11-10,209453,32,spotify:user:ieswim,2022-07-14T01:58:28Z,"dance pop,miami hip hop,pop,cali rap,hyphy,oakland hip hop,west coast rap,latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop",0.796,0.84,10,-4.285,0,0.15,0.0302,0.0,0.0676,0.842,114.935,4,1
6ADhQWuCv54VfU3NM8Uyse,"0TnOYISbd1XYRBk9myaseg,2EwZTE4cjewxoigHD5Y3UF,4HJnsUVBubdKJ2aV0sr48u",Can't Have (feat. Steven A. Clark & Ape Drums),Climate Change,"Pitbull,Steven A. Clark,Ape Drums",2017-03-17,215106,38,spotify:user:ieswim,2022-07-14T01:58:46Z,"dance pop,miami hip hop,pop,experimental r&b,synth funk",0.624,0.852,8,-2.562,0,0.107,0.0256,1.42e-06,0.147,0.73,105.028,4,1
3lJA6dGqvaKtVxqHbTtQiQ,"0TnOYISbd1XYRBk9myaseg,0jnsk9HBra6NMjO2oANoPY,2iUbk5KhZYZt4CRvWbwb7S",Greenlight (feat. Flo Rida & LunchMoney Lewis),Climate Change,"Pitbull,Flo Rida,LunchMoney Lewis",2017-03-17,245360,57,spotify:user:ieswim,2022-07-14T01:58:51Z,"dance pop,miami hip hop,pop,pop rap",0.697,0.832,1,-5.603,0,0.267,0.279,0.0,0.358,0.633,115.05,4,1
5ImeVGPY7n6UQv0ZWC8Yc4,"0TnOYISbd1XYRBk9myaseg,4wLXwxDeWQ8mtUIRPxGiD6",Rain Over Me (feat. Marc Anthony),Planet Pit,"Pitbull,Marc Anthony",2011-06-17,231573,49,spotify:user:ieswim,2022-07-14T01:59:14Z,"dance pop,miami hip hop,pop,latin pop,modern salsa,salsa,tropical",0.612,0.908,5,-2.105,1,0.0648,0.00502,0.0,0.821,0.272,127.906,4,1
6YdQgWSpsxhVeX6Xmv3IFJ,56oDRnqbIiwx4mymNEv7dS,Cuz I Love You,Cuz I Love You,Lizzo,2019-04-19,179978,60,spotify:user:ieswim,2022-07-14T23:25:04Z,"escape room,minnesota hip hop,pop,trap queen",0.566,0.66,1,-4.039,1,0.0479,0.0156,0.0,0.234,0.52,162.159,3,1
4HW5kSQ8M2IQWZhSxERvla,3Gm5F95VdRxW3mqCn8RPBJ,Spice Girl,Good For You,Aminé,2017-07-28,173946,63,spotify:user:ieswim,2022-08-04T12:37:45Z,"pop rap,portland hip hop,rap,underground hip hop",0.693,0.46,0,-7.912,0,0.226,0.392,0.0,0.157,0.873,78.09,4,1
0yFvWTLs3iIwDbc91noXGT,"1anyVhU62p31KFi8MEzkbf,6lEhBhAv6HOopjXssi09cq,3CbYyyd8wH3RT6t0jwpdzC",GRoCERIES,GRoCERIES,"Chance the Rapper,TisaKorean,Murda Beatz",2019-05-17,226845,51,spotify:user:ieswim,2022-08-04T12:40:45Z,"chicago rap,conscious hip hop,hip hop,pop rap,rap,trap,houston rap,sped up,viral rap,canadian hip hop,canadian trap",0.906,0.596,0,-5.88,0,0.243,0.0578,0.0,0.109,0.701,144.038,4,1
6OTClxme7EYRZGO6An3SMc,"25oLRSUjJk4YHNUsQXk7Ut,3NJ94iuAmmMjbszODYT6pO",Griztronics,Bangers[2].Zip,"GRiZ,Subtronics",2019-08-14,198400,61,spotify:user:ieswim,2022-08-09T22:16:01Z,"glitch hop,jamtronica,jazztronica,livetronica,brostep",0.607,0.941,11,-3.807,0,0.481,0.037,0.0137,0.321,0.521,75.401,4,1
4C6Uex2ILwJi9sZXRdmqXp,0hCNtLu0JehylgoiP8L4Gh,Super Freaky Girl,Super Freaky Girl,Nicki Minaj,2022-08-12,170977,77,spotify:user:ieswim,2022-08-14T00:19:59Z,"hip pop,pop,queens hip hop,rap",0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,4,1
1ms5tNNdPouTtcD2oVF9Oz,137W8MRPWKqSmrBGDBFSop,"Work Hard, Play Hard",O.N.I.F.C. (Deluxe),Wiz Khalifa,2012-12-04,219026,62,spotify:user:ieswim,2022-08-14T00:28:54Z,"hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap",0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,4,1
3S68RFe1lsdCdTMPIMJM3X,"2RdwBSPQiwcmiDo9kixcl8,1URnnhqYAYcrqrcwql10ft,4V8LLVI7PbaPR0K2TGSxFF",Cash In Cash Out,Cash In Cash Out,"Pharrell Williams,21 Savage,Tyler, The Creator",2022-06-10,216135,73,spotify:user:ieswim,2022-08-14T00:28:58Z,"dance pop,pop,atl hip hop,hip hop,rap",0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,4,1
7mHdZn4iaQfIZKMF1HmIKo,0OJzg64gPpMzwQgAA5A5n6,Automatic X Levels X No Hands,Automatic X Levels X No Hands,Trophy,2020-09-22,314305,2,spotify:user:ieswim,2022-08-14T00:29:04Z,,0.588,0.887,9,-6.924,1,0.0458,0.359,0.0,0.314,0.619,128.105,4,1
4aSPEpLCFXqQoSC2MLpQ83,"7CCjtD0hCK005Bvg2WG1a7,6oMuImdp5ZcFhWP0ESe6mG",Bricks,Bricks (feat. Migos),"Carnage,Migos",2014-06-17,264000,11,spotify:user:ieswim,2022-08-14T00:29:07Z,"edm,electro house,electronic trap,viral trap,atl hip hop,hip hop,pop rap,rap,trap",0.783,0.764,8,-5.146,1,0.289,0.268,1.13e-06,0.114,0.419,145.884,4,1
1mAey8kEPmDM2icL56kS9d,"45gHcnDnMC15sgx3VL7ROG,757aE44tKEUQEqRuT6GnEB",4 Da Gang (with Roddy Ricch),Free Dem Boyz,"42 Dugg,Roddy Ricch",2021-05-21,156367,72,spotify:user:ieswim,2022-08-14T00:29:11Z,"detroit trap,southern hip hop,trap,melodic rap,rap",0.87,0.561,7,-10.388,1,0.186,0.0124,0.0,0.103,0.691,100.458,4,1
1hE8iI3YK9x1VUBDtSzg3x,"6Xgp2XMz1fhVYe7i6yNAax,2rhFzFmezpnW82MNqEKVry",Demon Time (feat. Ski Mask The Slump God),Trip At Knight (Complete Edition),"Trippie Redd,Ski Mask The Slump God",2021-08-21,159452,41,spotify:user:ieswim,2022-08-14T00:29:14Z,"melodic rap,rap,trap,hip hop,miami hip hop,pop rap,underground hip hop",0.718,0.684,11,-5.16,0,0.248,0.0182,0.0,0.233,0.856,146.084,4,1
1TEHeYuZGKXIcZxONEsJ3K,"5kkpDTQbRC2UCCCUhF6j90,6aaMZ3fcfLv4tEbmY7bjRM",Payday,Payday,"Bando.,Isaiah Rashad",2021-11-12,190344,44,spotify:user:ieswim,2022-08-14T00:29:17Z,"hip hop,rap,tennessee hip hop,underground hip hop",0.814,0.614,0,-6.934,0,0.151,0.0912,0.0,0.102,0.361,145.013,4,1
51pshtuYkgUQnt5huMPbKL,4LLpKhyESsyAXpc4laK94U,The Spins,K.I.D.S.,Mac Miller,2010-08-13,195873,7,spotify:user:ieswim,2022-08-14T00:29:18Z,"hip hop,pittsburgh rap,rap",0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007,4,1
3yv7994DWTEk3ihwy75YBQ,"181bsRPaVXVlUKXrxwZfHK,50co4Is1HCEo8bhOyUWKpn",Don’t Stop (feat. Young Thug),Don’t Stop (feat. Young Thug),"Megan Thee Stallion,Young Thug",2020-10-02,187940,60,spotify:user:ieswim,2022-08-14T00:29:20Z,"houston rap,pop,r&b,rap,trap queen,atl hip hop,atl trap,gangster rap,melodic rap,trap",0.933,0.757,2,-3.212,1,0.117,0.00184,0.0,0.135,0.544,137.993,4,1
5wfllwdjglyQislkskYLBv,0fA0VVWsXO9YnASrzqfmYu,Day 'N' Nite (nightmare),Man On The Moon: The End Of Day (Deluxe),Kid Cudi,2009-01-01,221240,75,spotify:user:ieswim,2022-08-14T00:30:32Z,"hip hop,ohio hip hop,pop rap,rap",0.881,0.441,11,-6.278,0,0.0646,0.48,9.08e-06,0.119,0.804,138.014,4,1
3E23kM6RmJfTbnkejJXzcm,3vAaWhdBR38Q02ohXqaNHT,Gives You Hell,When The World Comes Down (France Version),The All-American Rejects,2008,213106,16,spotify:user:ieswim,2022-08-14T00:32:38Z,"alternative metal,modern rock,neo mellow,neon pop punk,pop punk,pop rock,post-grunge",0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,4,1
1LkoYGxmYpO6QSEvY5C0Zl,3IJ770I1QPmwVp7yug0eJ4,Scotty Doesn't Know,Left for Dead,Lustra,2006,175200,73,spotify:user:ieswim,2022-08-14T00:32:43Z,pop rock,0.317,0.887,0,-4.525,1,0.0472,0.000449,9.23e-06,0.363,0.544,174.009,4,1
1hBM2D1ULT3aeKuddSwPsK,"0FWzNDaEu9jdgcYTbcOa4F,6jJ0s89eD6GaHleKKya26X,3Pk9L2rUT7wj7queJvrlp5",STARSTRUKK (feat. Katy Perry),WANT (Deluxe),"3OH!3,Katy Perry,Matt Squire",2009-01-16,202666,68,spotify:user:ieswim,2022-08-14T00:33:40Z,"dance pop,electropowerpop,pop punk,pop rap,post-teen pop,pop",0.607,0.805,11,-5.579,0,0.0608,0.00175,0.0,0.231,0.232,139.894,4,1
1LjHre9uHSLMuUrKsl6ppX,0FWzNDaEu9jdgcYTbcOa4F,Touchin on My,Streets Of Gold,3OH!3,2010-06-25,183106,52,spotify:user:ieswim,2022-08-14T00:33:51Z,"dance pop,electropowerpop,pop punk,pop rap,post-teen pop",0.538,0.876,1,-3.559,1,0.139,0.03,0.0,0.251,0.527,83.949,4,1
0vBpyfpW2lARGh3AZFtWRi,"3TNt4aUIxgfy9aoaft5Jj2,3TaUSUXn41GixL7zbvrIDt",Heads Will Roll - A-Trak Remix Radio Edit,Heads Will Roll,"Yeah Yeah Yeahs,A-Trak",2009,203920,63,spotify:user:ieswim,2022-08-14T00:34:49Z,"alternative dance,alternative rock,art pop,dance-punk,garage rock,indie rock,modern rock,neo-synthpop,new rave,canadian electronic,edm,electro house,electronic trap,fidget house,turntablism",0.671,0.805,8,-3.232,0,0.081,0.0134,0.0547,0.237,0.866,132.051,4,1
1ia019RqDK2o4QiANR1Dyn,"0hCNtLu0JehylgoiP8L4Gh,3TVXtAsR1Inumwj472S9r4",Moment 4 Life,Pink Friday,"Nicki Minaj,Drake",2010-01-01,279306,75,spotify:user:ieswim,2022-08-14T00:35:38Z,"hip pop,pop,queens hip hop,rap,canadian hip hop,canadian pop,hip hop,pop rap",0.475,0.882,11,-3.883,1,0.351,0.406,0.0,0.241,0.369,98.001,4,1
4wFjTWCunQFKtukqrNijEt,"6oMuImdp5ZcFhWP0ESe6mG,0hCNtLu0JehylgoiP8L4Gh,4kYSro6naA4h99UJvo89HB",MotorSport,Culture II,"Migos,Nicki Minaj,Cardi B",2018-01-26,303076,72,spotify:user:ieswim,2022-08-14T00:35:46Z,"atl hip hop,hip hop,pop rap,rap,trap,hip pop,pop,queens hip hop",0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,4,1
6f3Slt0GbA2bPZlz0aIFXN,2o5jDhtHVPhrJdv3cEQ99Z,The Business,The Business,Tiësto,2020-09-16,164000,79,spotify:user:ieswim,2022-08-14T00:36:16Z,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance",0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,1
71bBFbfn2OBK5QwUJSLS44,2XnBwblw31dfGnspMIwgWz,More Than You Know,More Than You Know,Axwell /\ Ingrosso,2017-07-28,203000,9,spotify:user:ieswim,2022-08-14T00:37:06Z,"edm,pop dance",0.642,0.733,5,-5.001,0,0.0343,0.0274,0.0,0.266,0.519,123.075,4,1
0bI7K9Becu2dtXK1Q3cZNB,"2o5jDhtHVPhrJdv3cEQ99Z,790FomKkXshlbRYZFtlgla",Don't Be Shy,Don't Be Shy,"Tiësto,KAROL G",2021-08-12,140500,80,spotify:user:ieswim,2022-08-14T00:37:49Z,"big room,brostep,dutch edm,edm,house,pop dance,slap house,trance,reggaeton,reggaeton colombiano,trap latino,urbano latino",0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,4,1
27ZZdyTSQWI7Cug2d2PkqV,2qAwMsiIjTzlmfAkXKvhVA,BILLIE EILISH.,BILLIE EILISH.,Armani White,2022-05-19,99282,74,spotify:user:ieswim,2022-08-15T20:48:15Z,indie hip hop,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,4,1
1CdqVF1ywD0ZO1zXtB9yWa,"6MF9fzBmfXghAz953czmBC,3ipn9JLAPI5GUEo4y4jcoi",Break Your Heart,Rokstarr,"Taio Cruz,Ludacris",2010-01-01,186266,72,spotify:user:ieswim,2022-08-15T20:59:18Z,"dance pop,pop,pop rap,atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop,trap",0.666,0.899,8,-4.676,1,0.028,0.00155,0.0,0.0677,0.629,122.05,4,1
1DFD5Fotzgn6yYXkYsKiGs,"0xRXCcSX89eobfrshSVdyu,2nm38smINjms1LtczR0Cei",Piece Of Your Heart,Piece Of Your Heart,"MEDUZA,Goodboys",2019-02-01,152913,73,spotify:user:ieswim,2022-08-15T20:59:23Z,"edm,pop dance,pop house,uk dance",0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,1
0E9ZjEAyAwOXZ7wJC0PD33,"3v6Ji4uoWtKRkhuDUaxi9n,1OAjDaKgg00KCUYqDe68un",In My Mind,In My Mind,"Dynoro,Gigi D'Agostino",2018-06-08,184560,82,spotify:user:ieswim,2022-08-15T20:59:37Z,"edm,eurodance,italo dance",0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4,1
6cx06DFPPHchuUAcTxznu9,"6DgP9otnZw5z6daOntINxp,7uMh23xWiuR7zsNkuNcm2G",Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),"Joel Corry,MNEK",2020-07-03,166028,80,spotify:user:ieswim,2022-08-15T21:05:41Z,"dance pop,pop dance,uk dance,house,uk contemporary r&b,uk pop",0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,1
455AfCsOhhLPRc68sE01D8,6jJ0s89eD6GaHleKKya26X,Last Friday Night (T.G.I.F.),Teenage Dream: The Complete Confection,Katy Perry,2012-03-12,230746,77,spotify:user:ieswim,2022-08-15T21:05:51Z,pop,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.671,0.765,126.03,4,1
26rdOwwjC2UnweK3xeS58u,"0jnsk9HBra6NMjO2oANoPY,6d47Z08T4snK50HgTEHo5Z,27fy6rHPC58Eo2VUu0iJSG",GDFR (feat. Sage the Gemini & Lookas),My House,"Flo Rida,Sage The Gemini,Lookas",2015-04-07,190185,76,spotify:user:ieswim,2022-08-15T21:05:59Z,"dance pop,miami hip hop,pop,pop rap,hyphy,southern hip hop,trap,brostep,electro house,electronic trap",0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,4,1
127uq83uGFapbddqiMUKky,"1Cs0zKBU1kc0i8ypK3B9ai,0z4gvV4rjIZ9wHck67ucSV",Sexy Bitch (feat. Akon),One More Love,"David Guetta,Akon",2010-11-22,195853,66,spotify:user:ieswim,2022-08-15T21:06:51Z,"big room,dance pop,edm,pop,pop dance",0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,4,1
1PS1QMdUqOal0ai3Gt7sDQ,"5K4W6rqBFWDnAN6FQUkS6x,7LnaAXbDVIL75IVPnndf7w",Gold Digger,Late Registration,"Kanye West,Jamie Foxx",2005-08-30,207626,86,spotify:user:ieswim,2022-08-15T21:15:36Z,"chicago rap,hip hop,rap,contemporary r&b,hip pop,r&b,southern hip hop,trap,urban contemporary",0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,4,1
5EIkdrmuu2xkoQWOWjoeFY,"6fxyWrfmjcbj5d12gXeiNV,0xukYGKRRwBWS1N9sfCQoq,4vZ5UD5pIliRPSdHHj9EUp,57nPqD7z62gDdq37US9XJR,47mIJdHORyRerp4os813jD",Dynasties & Dystopia (from the series Arcane League of Legends),Dynasties & Dystopia (from the series Arcane League of Legends),"Denzel Curry,Gizzle,Bren Joy,Arcane,League of Legends",2021-11-20,178080,65,spotify:user:ieswim,2022-08-15T21:19:40Z,"dark trap,drill,hip hop,miami hip hop,pop rap,rap,trap,underground hip hop,chill r&b,indie r&b,speedrun,video game music",0.703,0.834,1,-5.134,1,0.0603,0.0139,0.0,0.1,0.863,153.97,4,1
40x8vMUHIjqd2A5EtHEvAb,"0M2CO5ijP35MDhNwvpgxTV,31W5EY0aAly4Qieq6OFu6I,46SHBwWsqBkxI7EeeBEQG7",Drowning - Sped Up Version,Drowning (Sped Up Version),"sped up nightcore,A Boogie Wit da Hoodie,Kodak Black",2022-06-02,174517,66,spotify:user:ieswim,2022-08-15T21:20:54Z,"nightcore,sped up,melodic rap,rap,trap,florida drill,florida rap,miami hip hop,trap latino",0.759,0.903,8,-5.287,0,0.0785,0.343,0.0,0.121,0.878,154.825,4,1
1Y5Jvi3eLi4Chwqch9GMem,46SHBwWsqBkxI7EeeBEQG7,Super Gremlin,Back For Everything,Kodak Black,2022-02-25,200547,75,spotify:user:ieswim,2022-08-15T21:21:54Z,"florida drill,florida rap,melodic rap,miami hip hop,rap,trap,trap latino",0.825,0.414,2,-6.634,1,0.144,0.00265,0.0,0.357,0.106,72.993,4,1
